seqname,tax_id
2214071,f__Desulfarculaceae
2214070,f__Desulfarculaceae
1141987,g__Lampropedia
358843,g__Blautia
2214075,c__Deltaproteobacteria
2214074,c__Deltaproteobacteria
155536,f__Sinobacteraceae
155535,g__Bacillus
288168,f__Lachnospiraceae
545465,o__SC-I-84
545460,f__ACK-M1
563231,g__Sporotomaculum
69782,g__Helicobacter
154482,g__Bacillus
154483,o__Ellin6513
154486,f__Rhodospirillaceae
201519,c__OP11-1
563232,f__Desulfobacteraceae
830173,g__Alicyclobacillus
201511,f__Saprospiraceae
4441656,c__PRR-11
4441653,c__Deltaproteobacteria
4301075,o__Bacteroidales
951205,f__mitochondria
187517,f__[Mogibacteriaceae]
192585,o__Clostridiales
192589,f__Lachnospiraceae
888460,o__Actinomycetales
3641431,f__Bacteriovoracaceae
148281,g__Treponema
665181,c__TM7-1
888466,g__Actinomyces
4347598,g__Rhodobaca
981709,g__Spirosoma
314510,f__BS11
27926,c__Alphaproteobacteria
1137852,f__Chitinophagaceae
649055,o__CL500-15
60699,o__Rickettsiales
60694,g__Candidatus_Phytoplasma
3948884,o__GMD14H09
4314852,f__Bacteriovoracaceae
542118,f__Micromonosporaceae
1119370,f__Caldilineaceae
542110,g__Cellulosimicrobium
535383,f__Coxiellaceae
42752,g__Caminibacter
1554348,o__iii1-15
190563,s__halodurans
190562,f__Ruminococcaceae
609234,f__Pirellulaceae
4483266,f__Ruminococcaceae
609236,p__FCPU426
4266231,s__dispar
198754,f__Ruminococcaceae
1554346,o__iii1-15
198757,f__Ruminococcaceae
2040827,g__Puniceicoccus
1119376,g__Vibrio
142914,g__Treponema
1052451,f__Isosphaeraceae
564771,f__Lachnospiraceae
195055,g__Leptolyngbya
3760117,p__PAUC34f
78232,o__Bacteroidales
269203,g__Sphingomonas
269202,f__Piscirickettsiaceae
195052,o__Clostridiales
580417,g__Flexistipes
2361799,c__SBZP_4958
578185,f__Flavobacteriaceae
1808430,g__Pelotomaculum
996471,f__Desulfarculaceae
578180,g__Actinomyces
2497035,f__Lachnospiraceae
290144,f__F16
4408771,f__[Tissierellaceae]
290146,g__Blautia
290141,f__Lachnospiraceae
1138501,o__YLA114
748855,f__Peptococcaceae
196596,s__uniformis
196597,f__Ruminococcaceae
196590,f__Ruminococcaceae
196592,f__Christensenellaceae
731072,g__Candidatus_Acetothermum
731073,g__Steroidobacter
731070,o__Gaiellales
335057,o__Clostridiales
4407217,f__Rhodospirillaceae
534031,f__[Mogibacteriaceae]
2432228,c__BD7-11
187000,f__Ruminococcaceae
4407218,c__S085
291890,g__Coprococcus
767284,f__Erythrobacteraceae
223904,g__Candidatus_Koribacter
571236,g__Nitrospina
571232,o__GCA004
571231,f__Rhodospirillaceae
255370,c__Betaproteobacteria
62696,f__ML635J-40
62690,o__Bacteroidales
157596,c__Gammaproteobacteria
62692,g__KSA1
157594,s__prausnitzii
1128131,g__Nitratireductor
157598,g__Luteimonas
62699,f__ML635J-40
1128135,f__Neisseriaceae
331545,f__Ruminococcaceae
3430519,g__Anaeromyxobacter
4387793,o__Chromatiales
412249,f__S24-7
2917078,f__[Cerasicoccaceae]
815305,g__Pseudonocardia
4145585,g__Epulopiscium
79187,c__ABY1
340886,o__Clostridiales
1107170,g__Planktothrix
1107175,f__S24-7
357900,f__Enterobacteriaceae
4142052,g__Sutterella
4477370,g__Dehalobacterium
717279,o__Elusimicrobiales
356052,g__Bacteroides
640341,f__OM27
356055,g__Oscillospira
3812557,f__Pseudomonadaceae
4480207,g__Dethiosulfatibacter
570189,g__Stenotrophomonas
72660,g__Tepidimicrobium
529258,o__Clostridiales
590564,f__NS9
106860,f__Lachnospiraceae
72666,g__Geothermobacterium
570180,s__flexus
2077427,f__RB40
112089,f__Desulfobulbaceae
2729077,f__Rhodobacteraceae
4395888,g__Prevotella
73130,g__Candidatus_Phytoplasma
165063,o__Clostridiales
4414127,f__Halobacteriaceae
4067704,g__Bacillus
258466,o__AF420338
258463,o__Clostridiales
258461,g__Blautia
690927,g__Pilimelia
91890,s__thermoamylovorans
32859,s__atramentaria
91893,o__Phycisphaerales
181529,f__Lachnospiraceae
91898,c__SJA-28
923890,s__durum
2464791,g__Halanaerobium
225999,f__Koribacteraceae
111350,o__Bacteroidales
333948,g__Ruminococcus
333949,o__Clostridiales
4354218,g__Syntrophomonas
225991,f__Coxiellaceae
189730,f__S24-7
189733,g__Oscillospira
3124100,o__MSBL9
110404,g__Acinetobacter
372213,g__Staphylococcus
4317198,c__Ktedonobacteria
4317199,f__Gemmataceae
4387795,o__Bacteroidales
1060565,g__Methylobacterium
815817,f__Colwelliaceae
4298020,o__Bacteroidales
1106227,g__Caldicoprobacter
74674,g__Nocardia
815819,g__Jeotgalicoccus
509353,f__Sphingobacteriaceae
1106221,o__CFB-26
605324,g__Zoogloea
529873,f__Lachnospiraceae
4352001,s__butyricum
355503,o__Clostridiales
690834,f__Beijerinckiaceae
2639003,g__Bacteriovorax
165687,f__Rickettsiaceae
4410166,s__copri
4417508,o__Bacteroidales
515827,p__GOUTA4
4388003,o__[Pedosphaerales]
4479724,c__WCHB1-64
1107335,g__Acinetobacter
4388004,g__FFCH10602
346945,o__Clostridiales
2776653,o__WCHD3-30
2776654,o__WCHD3-30
341953,g__Blautia
1000424,g__Thermogymnomonas
2269127,c__OP11-4
189190,o__Clostridiales
4413883,p__ZB3
205661,o__Bacteroidales
100852,f__RF16
334383,g__Phascolarctobacterium
100850,g__Prevotella
3458889,f__Campylobacteraceae
3458885,f__Helicobacteraceae
3458887,f__Helicobacteraceae
344358,g__Shuttleworthia
4345912,s__johnsonii
1126009,s__thailandensis
298170,g__Legionella
807632,g__Coraliomargarita
298172,f__Erysipelotrichaceae
292150,o__Bacteroidales
292152,f__Ruminococcaceae
298178,o__Clostridiales
520399,c__Gammaproteobacteria
223126,o__Sphingobacteriales
4418315,o__BSA2B-08
1112083,f__Methanoregulaceae
816548,o__PHOS-HD29
153856,g__Fluviicola
1112088,o__CCU21
4076444,c__S085
3991164,s__kestanbolensis
2345047,o__BD7-3
3542458,o__SHA-43
4467398,c__Anaerolineae
4389141,s__gibsonii
342525,g__Marinimicrobium
317719,f__JTB38
4389759,c__Gammaproteobacteria
4389758,f__NB1-i
336232,f__Clostridiaceae
4389753,g__Desulfococcus
555922,g__Dechloromonas
4389757,f__[Marinicellaceae]
4456433,g__Maribacter
1117562,g__Bdellovibrio
2203165,g__Oscillospira
249816,g__Psychroserpens
84033,g__Alkanindiges
1117566,f__Neisseriaceae
1117567,f__Flavobacteriaceae
2172,g__Prevotella
4408108,f__Flavobacteriaceae
3491072,g__Prevotella
270171,o__MWH-UniP1
555927,f__Flammeovirgaceae
250044,p__Bacteroidetes
4466586,g__Arcobacter
317458,f__Pelagibacteraceae
317451,g__Friedmanniella
919627,g__Flavobacterium
521447,f__Flavobacteriaceae
299228,f__Propionibacteriaceae
299227,g__Nitrospina
928538,g__Staphylococcus
4456576,f__Lachnospiraceae
222657,g__Brevibacillus
4478,o__[Brevinematales]
698544,o__HydGC-84-221A
106044,s__indica
683757,c__Gemm-2
185995,f__Ruminococcaceae
4337964,s__perfringens
4428747,g__Paenibacillus
4391124,o__Bacteroidales
563825,g__Flavobacterium
4391120,g__Luteimonas
265425,g__Prevotella
4428749,o__iii1-15
4344660,c__SJA-4
4344668,p__Verrucomicrobia
837393,o__Methylococcales
837395,c__Gemmatimonadetes
837396,o__Clostridiales
775560,c__PAUC37f
172891,o__Bacteroidales
4390839,g__Bacteroides
172895,f__Coriobacteriaceae
4425240,f__mitochondria
251317,f__Moraxellaceae
251315,g__Streptomyces
437105,g__Ralstonia
133075,s__iners
83563,f__Lachnospiraceae
83562,o__VC38
718917,g__Candidatus_Tammella
3660402,o__SHA-43
242908,o__DTB120
242902,f__Saprospiraceae
242900,s__meridiei
147162,f__Coxiellaceae
242905,f__Nitrospiraceae
138911,f__Clostridiaceae
232231,f__Saprospiraceae
138914,g__Pseudomonas
4041618,f__Piscirickettsiaceae
274500,g__Thiobacillus
343773,g__Salinibacter
4298842,f__Legionellaceae
4298843,o__Rickettsiales
343778,o__Clostridiales
103132,g__Clostridium
274509,o__Clostridiales
3978720,f__Sphingomonadaceae
561085,c__Deltaproteobacteria
591157,c__Betaproteobacteria
561088,c__Gemm-1
591158,g__Bacillus
4413619,f__Lachnospiraceae
238033,f__Sphingobacteriaceae
275451,o__Clostridiales
238031,g__Streptomyces
275456,f__Arctic95B-10
2343601,s__ultimum
620418,g__Roseococcus
138071,g__Deinococcus
136518,g__Epulopiscium
239787,f__Acidobacteriaceae
4222816,f__Haliangiaceae
640705,g__Planctomyces
714962,o__Lactobacillales
136516,f__Rhodothermaceae
862115,g__Aggregatibacter
1007599,g__Corynebacterium
648559,f__Ruminococcaceae
611068,f__Aeromonadaceae
940737,s__tertiaricarbonis
648553,g__Leptotrichia
940735,g__Staphylococcus
1110646,s__sessilis
1110647,o__Clostridiales
231550,g__Dechloromonas
4345131,f__Coxiellaceae
4381370,f__Acidobacteriaceae
557875,s__halocynthiae
903158,g__Brachybacterium
186332,s__gnavus
2182669,o__Clostridiales
4359345,o__CCM11a
225384,g__Candidatus_Xiphinematobacter
4371349,f__Beijerinckiaceae
103796,f__Helicobacteraceae
526131,g__Streptococcus
4371344,g__[Prevotella]
4371341,g__Phascolarctobacterium
4371340,g__Desulfovibrio
225388,f__Bacteroidaceae
279283,c__ABY1
527840,g__Rummeliibacillus
279281,o__Actinomycetales
177946,o__Clostridiales
279287,o__CV90
279284,g__Janthinobacterium
273881,c__Anaerolineae
555654,f__Pasteurellaceae
555655,g__Spirosoma
1688391,f__Veillonellaceae
1688393,g__Propionivibrio
334215,g__Oscillospira
344208,f__Ruminococcaceae
100443,f__Chitinophagaceae
334216,f__Ruminococcaceae
342691,o__Bacteroidales
610910,g__Treponema
610919,f__Syntrophobacteraceae
546283,g__Fluviicola
1125797,g__Desulfovibrio
2051733,p__MAT-CR-M4-B07
528299,f__Helicobacteraceae
4347520,o__Clostridiales
278124,o__Elusimicrobiales
511808,o__0319-7L14
4420362,g__Alteromonas
108396,f__EtOH8
2671711,c__Deltaproteobacteria
849080,g__Flavisolibacter
4145,s__aurantia
1111510,o__S-BQ2-57
4464124,s__prausnitzii
204951,g__Rhodoplanes
204956,c__OP11-1
1111517,o__11-24
4379111,f__Peptococcaceae
4379112,f__Holophagaceae
4379114,f__Pelobacteraceae
3765185,s__caccae
1018446,g__Corynebacterium
812788,c__C0119
276106,s__pulmonis
861670,o__BD7-3
809352,o__TG3-1
177362,g__Coprococcus
177360,g__Bacteroides
861679,f__Chitinophagaceae
260489,g__Methanosaeta
4472356,o__Acidimicrobiales
91315,f__Pasteurellaceae
177368,o__Clostridiales
809354,f__mb2424
320957,g__Clostridium
320954,o__Bacteroidales
4370431,s__salinuse1
3560258,g__Thiocapsa
185177,o__Clostridiales
185175,g__Ruminococcus
337743,o__Chromatiales
4432860,g__Gallionella
720949,o__Bacillales
258103,g__Candidatus_Accumulibacter
520886,o__SBYZ_6080
581921,g__Comamonas
4433192,g__Streptococcus
3343463,o__PBS-III-9
4433199,s__meridiei
1127109,f__Pseudomonadaceae
1127108,f__Bacteroidaceae
4375149,c__Alphaproteobacteria
324396,c__MCG
4430429,f__Cytophagaceae
4375145,g__Blvii28
1133753,p__LD1
503197,g__Anaerococcus
4420987,o__Clostridiales
1133759,f__A4b
13424,g__Corynebacterium
4420988,f__Marinilabiaceae
359624,f__Rikenellaceae
359627,f__OM60
4419004,g__Limnobacter
4426964,c__wb1-A12
248747,o__[Roseiflexales]
1126475,g__Emticicia
359629,s__insecticola
186742,o__Clostridiales
693029,o__Rickettsiales
746873,g__Devosia
140242,f__Rhodobacteraceae
657266,f__Ruminococcaceae
140240,g__SAGMEG-1
2130193,g__Thermus
654798,c__Deltaproteobacteria
2286321,f__[Weeksellaceae]
2966692,g__Sulfuritalea
4440251,s__lividum
550776,g__HTCC2207
3253464,o__11-24
927166,g__Corynebacterium
4473405,g__Pseudidiomarina
4473404,g__Desulfotignum
4473406,g__Devosia
4433737,f__Lachnospiraceae
4433736,g__Bacteroides
80057,f__koll13
1795733,f__ML635J-40
4288309,o__Actinomycetales
3512153,f__Christensenellaceae
4403538,o__DRC31
139639,g__Thiomicrospira
513405,g__Dorea
4403532,o__DS-18
513408,f__Marine_group_II
4403530,o__Rhizobiales
4460929,f__Dehalococcoidaceae
4403536,o__Rhizobiales
139634,c__S035
4403535,g__Candidatus_Entotheonella
203468,o__Chromatiales
203466,o__Chlorophyta
4476153,g__HB2-32-21
4159870,f__[Chlorothrixaceae]
7346,s__lemoignei
7347,s__chitinolytica
4338443,f__Phormidiaceae
836255,g__Hydrogenophaga
4431777,o__[Acetothermales]
4431779,o__Myxococcales
460975,f__Enterobacteriaceae
557092,f__[Weeksellaceae]
557093,f__Enterobacteriaceae
836258,f__Ktedonobacteraceae
4374432,g__Marinobacter
111282,f__Christensenellaceae
338057,g__5-7N15
514182,g__Acidaminococcus
1043378,f__Ruminococcaceae
1855596,g__Limnohabitans
2540794,g__Azorhizobium
1137725,s__thermophilae1
932888,f__Marine_group_II
121667,g__SargSea-WGS
618303,o__Rhizobiales
543553,g__Oscillospira
2440019,g__Sulfurimonas
1141043,g__Tissierella_Soehngenia
509157,c__Deltaproteobacteria
583538,g__Sulfurimonas
1045797,g__Microbacterium
3270631,f__Koribacteraceae
661669,o__Clostridiales
703438,c__MBGA
211818,c__S085
252339,s__mesenteroides
4343071,o__Bacteroidales
981968,f__Syntrophobacteraceae
266931,o__Clostridiales
156957,g__Rhodovibrio
4362921,f__Heliobacteriaceae
312306,o__Clostridiales
4362927,o__HTCC2188
136049,g__Mycoplasma
541954,o__E2
307281,f__ACK-M1
541950,c__Clostridia
3236435,f__Ruminococcaceae
1050,g__Nitrosopumilus
589283,g__Prevotella
1054,f__Cenarchaeaceae
556328,f__Rhodobacteraceae
556325,f__DHVEG-1
4438087,f__Anaerolinaceae
3060112,f__Xanthomonadaceae
322571,o__Clostridiales
179734,g__Blautia
384657,g__Dermacoccus
172280,p__FCPU426
169163,o__GIF9
400599,o__Clostridiales
169160,c__TM7-3
169166,g__Flavobacterium
169164,o__Bacteroidales
181918,g__Coprococcus
771745,c__Pla4
3244992,f__Lachnospiraceae
4360561,c__Deltaproteobacteria
4360560,c__Alphaproteobacteria
267153,f__S24-7
849541,g__Amycolatopsis
4442029,g__Bacteroides
4442028,g__Bacteroides
849544,s__copri
4434850,g__Saprospira
1104160,f__Sphingomonadaceae
4434859,o__Sva0725
4434858,g__Euzebya
538448,f__Saprospiraceae
826195,g__Fluviicola
538442,f__Dehalococcoidaceae
538443,c__A712011
1121684,g__Methanolobus
3863098,g__Steroidobacter
976441,g__Pedobacter
1121685,g__Fusibacter
4429895,f__SB-1
4435104,o__Bacteroidales
1020921,s__succinicans
579965,g__TG5
4432459,s__gnavus
114548,f__Christensenellaceae
225406,f__Acidobacteriaceae
2053915,f__Rhodobacteraceae
3546343,f__Clostridiaceae
319087,f__Rhodobacteraceae
3546347,o__pLW-97
319083,g__Octadecabacter
575772,g__Pelotomaculum
575770,f__auto67_4W
4354582,g__Dorea
311656,g__Flavisolibacter
311659,f__0319-6A21
300774,f__Ruminococcaceae
4354589,f__Syntrophaceae
4474178,o__JG30-KF-CM45
318938,f__Rhodobacteraceae
1147075,f__Rhodobacteraceae
335000,g__Methylobacterium
214943,c__OP11-1
3879615,o__YS2
4474173,o__RF39
126944,o__Legionellales
110399,g__Herminiimonas
134676,c__SM1A07
1146308,o__DS-18
834499,g__Niabella
2915761,f__Clostridiaceae
110391,o__Clostridiales
110392,o__Burkholderiales
110393,f__Procabacteriaceae
110394,g__Propionigenium
544672,g__Pseudomonas
369543,g__Dysgonomonas
2056851,f__Rhodobacteraceae
544678,f__Lachnospiraceae
163919,s__aminovorans
2242195,f__Ruminococcaceae
4413716,c__S085
4324489,g__Dorea
296079,o__Bacteroidales
296072,f__Lachnospiraceae
256522,g__Sporolactobacillus
4324483,g__Paenibacillus
4324485,g__Fusobacterium
12538,g__Dermacoccus
1622027,g__Fusobacterium
1047137,g__Paenibacillus
146761,o__Clostridiales
356357,f__Ruminococcaceae
355291,g__Bacteroides
279461,o__Flavobacteriales
206141,o__Caulobacterales
1113279,g__Acidiphilium
4441597,c__SJA-4
4441594,o__GW-22
354163,o__Clostridiales
337345,g__Anaerospora
3258717,o__Acidimicrobiales
4323106,f__Coxiellaceae
4323100,o__CW040
194518,f__Lachnospiraceae
3855116,g__Streptococcus
259209,c__ABY1
768553,g__Proteus
1073575,g__Ruegeria
227434,f__Caulobacteraceae
898715,f__Chitinophagaceae
1113998,o__Gaiellales
734269,g__Shewanella
664541,f__lheB3-7
574421,g__Ruminococcus
4393056,g__Sphingopyxis
2412762,p__BHI80-139
3265975,f__Spirochaetaceae
727747,f__Rhodobacteraceae
4353058,f__Lachnospiraceae
3473633,g__JTB248
620519,o__RB41
2663270,o__LG048
910426,g__Candidatus_Xiphinematobacter
61847,c__OP8_2
61848,o__TG3-2
566475,s__lacerata
969707,g__Streptococcus
669674,g__Desulfobacca
1141821,f__Phyllobacteriaceae
678790,g__Staphylococcus
1141827,g__Cohnella
4451744,f__Ruminococcaceae
4451745,o__Clostridiales
4451742,g__Desulfotomaculum
4451743,f__[Exiguobacteraceae]
584397,o__RF39
154568,f__Piscirickettsiaceae
69664,g__Clostridium
81597,o__Bacteroidales
4269488,o__Bacteroidales
805066,f__Lachnospiraceae
81593,f__Lachnospiraceae
247804,g__Alteromonas
261365,g__Ruminococcus
1875,s__arsenatis
1873,g__Mucispirillum
261362,c__GN15
1871,s__schaedleri
767585,p__KSB3
261369,s__mexicana
1878,o__Bacteroidales
305616,f__Haliangiaceae
2043254,f__Campylobacteraceae
586288,o__GIF10
3548595,s__acnes
1142554,g__Streptococcus
1142557,o__DRC31
1142556,c__0319-6E2
586280,g__Spirochaeta
559954,f__Enterobacteriaceae
167112,g__Desulfococcus
4365006,s__amylovorans
4356895,o__SC-I-84
192625,f__Lachnospiraceae
197562,f__Ruminococcaceae
1009717,f__Gaiellaceae
236579,o__MSBL9
197568,o__Clostridiales
109048,f__Beijerinckiaceae
1104982,g__Mariprofundus
52624,g__Blautia
723142,o__MND1
464997,f__DHVEG-1
578224,g__Roseospira
572485,f__[Mogibacteriaceae]
289397,g__Blautia
540802,g__Symbiobacterium
1143314,g__Zoogloea
572488,c__At12OctB3
570414,g__Iamia
567703,g__Arcobacter
329731,g__Sphingobium
1076818,f__Lachnospiraceae
1129180,o__Clostridiales
542093,g__Symbiobacterium
542096,f__Lachnospiraceae
109043,g__Sediminicola
1138201,o__Clostridiales
894719,o__Rhizobiales
1138204,g__Psychromonas
4327906,f__Sphingobacteriaceae
4327907,f__Nitrospiraceae
3325984,g__Coprococcus
536873,f__Coxiellaceae
104975,g__Pelotomaculum
3325988,s__fragilis
4295407,g__Bacillus
3910665,g__Spirochaeta
4409981,g__Treponema
637199,g__Clostridium
62712,f__Microbacteriaceae
564586,g__Micrococcus
4295409,o__GAB-B06
4295408,g__Desulfotomaculum
260014,o__S0208
260011,c__OPB41
263556,g__Planctomyces
676387,f__Methylocystaceae
143842,g__Arcobacter
260018,o__Clostridiales
3084093,f__ML635J-40
875420,f__Solirubrobacteraceae
3399954,o__HMMVPog-54
621651,f__[Mogibacteriaceae]
148743,g__Treponema
4186077,f__Dehalococcoidaceae
4368802,o__Bacteroidales
4186074,o__Bacteroidales
4412853,o__Bacteroidales
4412851,o__Bacteroidales
4412850,f__Lachnospiraceae
298592,f__Fusobacteriaceae
132233,f__Hyphomonadaceae
2804901,c__MHVG
4412858,f__Comamonadaceae
2804904,f__DHVEG-1
675678,s__cellulosum
805122,o__Myxococcales
805120,o__Ellin6513
4338567,o__MLE1-12
675673,g__Streptococcus
675672,c__Anaerolineae
512214,f__Isosphaeraceae
1065387,g__[Prevotella]
301614,o__YS2
537202,c__OP11-1
4024980,f__Koribacteraceae
198273,g__Lachnobacterium
198272,g__Blautia
198271,o__Clostridiales
198270,f__Lachnospiraceae
636827,g__Paenibacillus
265992,f__Lachnospiraceae
198274,f__Rhodospirillaceae
730733,f__Rikenellaceae
910272,g__Streptococcus
4212795,f__Bartonellaceae
983182,f__mitochondria
297503,o__Clostridiales
4337112,p__OD1
3855938,g__Coprobacillus
72142,s__copri
798459,f__Beijerinckiaceae
4098424,o__CL500-15
429048,s__maltophilia
248342,g__Planctomyces
4390506,f__Syntrophobacteraceae
115085,g__Ellin506
4331815,f__Sphingomonadaceae
263590,s__chocolatum
263595,f__S24-7
338741,o__Clostridiales
263596,o__WD2101
368438,g__Thalassomonas
218467,o__iii1-15
330512,o__RF39
987479,o__Rickettsiales
114975,f__Ellin517
4438823,f__Chitinophagaceae
144105,f__Veillonellaceae
1122362,s__halophiluse1
1122363,s__acidoterrestris
1122364,f__Neisseriaceae
4301044,c__Gemmatimonadetes
4347885,c__GKS2-174
4301046,g__Planctomyces
1122368,g__Thermoanaerobacterium
984924,g__Staphylococcus
4102373,o__OPB11
111258,f__Chitinophagaceae
4345033,o__Myxococcales
4345036,f__0319-6A21
273316,c__4-29
273317,f__A0-023
273312,f__Ruminococcaceae
131766,f__Micrococcaceae
4349021,o__ASSO-13
335043,f__0319-6A21
851324,p__TPD-58
335041,f__Ruminococcaceae
335040,g__Prevotella
615168,c__MCG
851323,g__Parabacteroides
145856,f__[Mogibacteriaceae]
910853,g__Facklamia
356150,f__[Marinicellaceae]
815378,f__Succinivibrionaceae
182758,g__Lactobacillus
182753,f__Lachnospiraceae
795294,c__Anaerolineae
4478358,s__dispar
182756,f__Ruminococcaceae
1108530,s__angustum
344320,f__C111
234329,o__Acidimicrobiales
4342483,f__Desulfobulbaceae
71331,g__Bacteroides
344325,o__Euglenozoa
1108539,f__Dethiosulfovibrionaceae
4393083,f__Lachnospiraceae
344329,f__Ruminococcaceae
4393086,g__Clostridiisalibacter
206948,g__Mesorhizobium
151275,o__RB41
151277,p__VHS-B3-43
4297635,c__Alphaproteobacteria
844006,f__Ruminococcaceae
165188,f__NB1-i
818369,g__Pseudomonas
165183,g__[Ruminococcus]
139543,f__Oleiphilaceae
165185,o__CFB-26
4371220,g__Pseudomonas
3913151,o__d153
239133,f__Arctic95B-10
4383060,f__Haliangiaceae
723969,f__Methanoregulaceae
723968,g__Tatlockia
547318,f__Dehalococcoidaceae
750110,c__Deltaproteobacteria
204818,c__PBS-25
750116,g__Leptolyngbya
204817,p__Acidobacteria
204816,o__JG30-KF-AS9
204815,f__[Chthoniobacteraceae]
815996,g__Arenimonas
815993,f__Ruminococcaceae
758320,f__Armatimonadaceae
593026,o__Spirobacillales
4335229,f__Ruminococcaceae
4298783,f__Rhodothermaceae
4298787,f__A4b
4335225,o__Myxococcales
537914,f__Oxalobacteraceae
537911,f__A4b
537910,c__Gammaproteobacteria
103709,c__Alphaproteobacteria
973488,g__Hymenobacter
183808,o__CV90
589076,g__Oscillospira
2901960,f__[Acidaminobacteraceae]
4304092,f__BS11
589071,s__uniformis
2901965,g__Streptococcus
183804,f__Lachnospiraceae
183805,f__Lachnospiraceae
140731,g__Ulvibacter
135519,o__Campylobacterales
135518,f__Ruminococcaceae
205148,g__Lachnobacterium
277566,g__Arcobacter
134649,g__Arthrobacter
309002,o__iii1-15
710827,f__Oceanospirillaceae
710821,o__OPB72
309006,f__Ruminococcaceae
270039,o__Clostridiales
270030,g__Ruminococcus
